"Ottoneu ID",Name,"FG ID","FG Minor ID","MLBAM ID",Birthday,"Ottoneu Positions"
46796,"Juan Tomas",,sa3067758,829823,11/28/2007,SS
46797,"Luis Sanchez",,sa3067759,829829,01/19/2008,OF
46798,"Jose Carrillo",,sa3067760,829831,01/22/2007,C
46799,"Lester Suarez",,sa3067761,829835,08/14/2008,C
46800,"Joyner Perez",,sa3067762,829836,06/19/2008,Util
46801,"Luis Abreu",,sa3067763,829840,02/26/2008,Util
46802,"Jefer Lista",,sa3067764,829844,05/28/2008,1B
46803,"Omar Guadamuz",,sa3067765,829847,10/23/2007,Util
46804,"Matthew Moses",,sa3067766,829849,09/24/2007,1B
46805,"Luis Arana",,sa3067767,829854,03/19/2008,SS/3B
46806,"Kadil Rubio",,sa3067768,829855,12/11/2007,OF
46807,"Anthony Millan",,sa3067769,829860,05/13/2008,OF
46808,"Yelinson Betances",,sa3067770,829861,11/13/2007,OF
46809,"Juan Rojas",,sa3067771,829863,01/19/2008,Util
46810,"Diego Munoz",,sa3067772,829865,04/29/2008,OF
46811,"Junior Suriel",,sa3067773,829866,08/23/2008,OF
46812,"Geomaikel Martinez",,sa3067774,829867,11/17/2007,OF
46813,"Anderson Areinamo",,sa3067775,829868,05/04/2007,SS
46814,"Freiker Betencourt",,sa3067776,829870,07/22/2008,OF
46815,"Jhonny Osta",,sa3067777,829874,09/03/2007,OF
46816,"Jeury Ramirez",,sa3067778,829875,10/11/2007,OF
46817,"Sandor Feliciano",,sa3067779,829884,12/27/2007,2B
46818,"Elerick Gomez",,sa3067780,829886,09/11/2007,Util
46819,"Anthony Santa Cruz de Oviedo",,sa3067781,829888,03/15/2007,1B
46820,"Isaac Garcia",,sa3067782,829890,09/12/2007,OF
46821,"Hector Ramos",,sa3067783,829892,09/19/2007,SS
46822,"Yojancel Cabrera",,sa3067784,829894,06/25/2008,OF
46823,"Jesus Perez",,sa3067785,829895,03/12/2008,OF
46824,"Jose Martinez",,sa3067786,829897,10/05/2007,OF
46825,"Francis Sosa",,sa3067787,829899,10/25/2007,OF
46826,"Luis Santos",,sa3067788,829901,10/22/2007,Util
46827,"Manuel Almeida",,sa3067789,829903,10/05/2007,C
46828,"Marcos Belen",,sa3067790,829908,11/09/2006,OF
46829,"Rainer Espinoza",,sa3067791,829914,08/18/2008,OF
46830,"Pablo Martinez",,sa3067792,829915,01/18/2008,SS
46831,"Abel Pena",,sa3067793,829918,01/24/2008,1B
46832,"Elias Perez",,sa3067794,829920,09/17/2007,OF
46833,"Luis Hernandez",,sa3067795,829923,09/29/2007,1B
46834,"Miguel Welch",,sa3067796,829924,12/02/2007,2B/OF
46835,"Krishan Ulacio",,sa3067797,829932,01/18/2008,Util
46836,"Cristian Montilla",,sa3067798,829937,04/23/2008,Util
46837,"Jhorman Bravo",,sa3067799,829939,06/04/2008,Util
46838,"Diego Rondon",,sa3067800,829942,09/14/2007,Util
46839,"Sebastian Blanco",,sa3067801,829949,01/09/2008,SS
46840,"Saul Ramirez",,sa3067802,829952,01/07/2006,1B
46841,"Kamuel Villar",,sa3067803,829958,09/05/2007,Util
46842,"Jose M. Mendoza",,sa3067804,829959,03/10/2008,Util
46843,"Oliver Guerrero",,sa3067805,829960,01/04/2008,OF
46844,"Wandi Feliz",,sa3067806,829961,09/11/2007,OF
46845,"Meykel Baro",,sa3067807,829965,08/14/2008,Util
46846,"Saivel Zayas",,sa3067808,829969,11/18/2007,OF
46847,"Bryan Rodriguez",,sa3067809,829970,03/13/2008,C
46848,"Orlando Patino",,sa3067810,829971,11/04/2007,Util
46849,"Raul Pereira",,sa3067811,829972,06/02/2008,SS
46850,"Yeison Acosta",,sa3067812,829973,09/22/2007,C
46851,"Jhonger Ochoa",,sa3067813,829974,12/07/2007,2B
46852,"Daniel Rodriguez",,sa3067814,829975,03/12/2008,SS
46853,"Manuel Campos",,sa3067815,829976,11/07/2007,SS
46854,"Jhon Simon",,sa3067816,829979,01/01/2008,Util
46855,"Israel Alvarez",,sa3067817,829980,10/08/2007,Util
46856,"Ronald Terrero",,sa3067818,829985,09/07/2007,2B
46857,"Jose Riera",,sa3067819,829986,05/10/2008,Util
46858,"Carlos Torres",,sa3067820,829987,01/03/2008,C
46859,"Wesly Castillo",,sa3067821,829991,02/13/2008,OF
46860,"Rodny Rosario",,sa3067822,829993,11/21/2007,3B
46861,"Fabian Dorta",,sa3067823,829998,09/16/2007,Util
46862,"Gustavo Baptista",,sa3067824,830000,02/07/2008,C
46863,"Rayner Herrera",,sa3067825,830002,09/01/2007,OF
46864,"Lisandro Sanchez",,sa3067826,830009,09/02/2007,OF
46865,"Rosniell De Paula",,sa3067827,830010,08/24/2008,SS
46866,"Enny Rodriguez",,sa3067828,830017,02/25/2008,3B
46867,"Kaden Hernandez",,sa3067829,830019,10/17/2007,Util
46868,"Luis Leon",,sa3067830,830020,02/04/2008,OF
46869,"Brainerh Palacios",,sa3067831,830023,05/30/2008,C
46870,"Jhostin Genao",,sa3067832,830025,01/06/2008,OF
46871,"Enmanuel Figuereo",,sa3067833,830026,02/03/2008,OF
46872,"Yordani Soto",,sa3067834,830027,08/11/2008,SS
46873,"Robert Alvarez",,sa3067835,830028,11/13/2007,Util
46874,"Frank Mieses",,sa3067836,830040,02/09/2008,OF
46875,"Howard Reyes",,sa3067837,830042,11/09/2007,Util
46876,"Dave Neely",,sa3067838,830044,06/18/2007,Util
46877,"Santiago Almao",,sa3067839,830046,01/23/2008,2B
46878,"Jord David Diaz",,sa3067840,830049,11/18/2007,Util
46879,"Alan Escobar",,sa3067841,830050,08/03/2008,OF
46880,"Jesus Ortega",,sa3067842,830396,06/24/2008,3B
46881,"Elaineiker Coronado",,sa3067843,830398,10/04/2007,2B
46882,"Luis Felipe",,sa3067844,830401,11/27/2006,OF
46883,"Yeicer Crespo",,sa3067845,830405,11/28/2007,Util
46884,"Alan Angulo",,sa3067846,830406,10/30/2007,2B
46885,"Yoelvis Betancourt",,sa3067847,830410,05/16/2008,C
46886,"Keegan Pieternella",,sa3067848,830416,09/09/2007,Util
46887,"Ruben Castillo",,sa3067849,830419,01/04/2008,OF
46888,"Leudy Arache",,sa3067850,830423,02/20/2008,OF
46889,"Richer Mata",,sa3067851,830425,03/18/2008,Util
46890,"Moises Acacio",,sa3067852,830432,01/24/2008,Util
46891,"Luis Morejon",,sa3067853,830435,04/22/2008,OF
46892,"Elian Reyes",,sa3067854,830442,07/30/2008,OF
46893,"Luis Steven King",,sa3067855,830443,12/04/2007,SS
46894,"Ishel Comenencia",,sa3067856,830444,01/08/2008,OF
46895,"Daniel Dominguez",,sa3067857,830445,01/22/2008,OF
46896,"Jose Rivas",,sa3067858,830449,03/27/2008,C
46897,"Leni Done",,sa3067859,830454,06/05/2007,3B
46898,"Johan Rodriguez",,sa3067860,830455,04/09/2008,1B
46899,"Eddinson Charles",,sa3067861,830458,01/09/2008,Util
46900,"Isaias Castillo",,sa3067862,830461,06/15/2008,OF
46901,"Alejandro Guerrero",,sa3067863,830462,09/04/2007,OF
46902,"Carlos Bello",,sa3067864,830470,12/19/2007,2B
46903,"Juan Macero",,sa3067865,830471,11/27/2007,3B
46904,"Lewis German",,sa3067866,830482,03/13/2008,OF
46905,"Jayln Pinder",,sa3067867,830486,05/24/2008,2B
46906,"Cesar Acosta",,sa3067868,830802,07/29/2008,C
46907,"Sebastian Pena",,sa3067869,830808,10/03/2007,OF
46908,"Hector Francis",,sa3067870,831530,10/11/2007,OF
46909,"Carlos Mota",,sa3067871,831574,07/07/2007,OF
46910,"Arlenn Manzanillo",,sa3067872,831850,09/07/2007,C
46911,"Yonaiker Hernandez",,sa3067873,831865,04/18/2008,3B
46912,"Darwin Nuñez",,sa3067874,831875,09/22/2007,1B
46913,"Fraimy Santa",,sa3067875,831876,09/05/2007,3B
46914,"Christian Colon",,sa3067876,831915,10/09/2007,Util
46915,"Marco Argudin",,sa3067877,831918,12/05/2005,OF
46916,"Nauris De La Cruz",,sa3067878,832703,09/04/2007,OF
46917,"Abraham Bastidas",,sa3067879,832705,11/17/2006,Util
46918,"Cristian Benavides",,sa3067880,832713,10/08/2007,OF
46919,"Jose Flores",,sa3067881,832714,11/03/2007,Util
46920,"Sami Manzueta",,sa3067882,832795,08/21/2008,Util
46921,"Cesar Garcia",,sa3067883,833066,09/21/2007,Util
46922,"Starlin Mieses",,sa3067884,833069,03/14/2008,OF
46923,"Yeider Mindiola",,sa3067885,833207,07/28/2006,C
46924,"Santiago Figueroa",,sa3067886,833411,08/31/2008,Util
46925,"Angel Abreu",,sa3067887,834685,08/12/2008,OF
46926,"Santiago Mendoza",,sa3067888,834712,09/02/2007,1B
46927,"Daniel Liriano",,sa3067889,835170,03/14/2007,Util
46928,"Alexander Valiente",,sa3068072,808657,10/20/2002,Util
46929,"Yowander Mercedes",,sa3068073,820845,05/02/2005,RP
46930,"Ryan Rodriguez",,sa3068074,821785,08/31/2007,RP
46931,"Alexander Diaz",,sa3068075,822280,01/14/2008,SP
46932,"Albert Morel",,sa3068076,822283,09/25/2007,SP
46933,"Albert Vega",,sa3068077,824919,11/06/2006,RP
46934,"Darlyn Almanzar",,sa3068078,824964,02/01/2007,RP
46935,"Aneudy Almonte",,sa3068079,825160,08/31/2007,SP/RP
46936,"Yomar De La Rosa",,sa3068080,825230,02/23/2005,RP
46937,"Alving Campusano",,sa3068081,825379,04/09/2007,RP
46938,"Carlos Alvarez",,sa3068082,825419,11/14/2007,SP
46939,"Pablo Medina",,sa3068083,825489,10/12/2006,RP
46940,"Omar Arredondo",,sa3068084,825674,10/22/2005,RP
46941,"Miguel Valdez",,sa3068085,825737,09/01/2006,RP
46942,"Geremy Villoria",,sa3068086,827409,08/14/2008,SP
46943,"Diego Marquez",,sa3068087,829085,06/10/2006,RP
46944,"Dariel Miguel",,sa3068088,829086,09/11/2006,RP
46945,"Sadbiel Delzine",,sa3068089,829094,01/09/2008,Util
46946,"Jakson Gamboa",,sa3068090,829285,02/14/2007,SP
46947,"Agustin Campusano",,sa3068091,829374,11/13/2007,RP
46948,"Luis Reyes",,sa3068092,829401,08/12/2006,SP/RP
46949,"Yadiel Roquez",,sa3068093,829420,02/26/2007,RP
46950,"Andres Ortiz",,sa3068094,829422,08/17/2006,SP/RP
46951,"Jousuet Martinez",,sa3068095,829454,04/11/2007,RP
46952,"Luis Mata",,sa3068096,829475,11/11/2005,SP
46953,"Darlin Ventura",,sa3068097,829483,08/31/2007,RP
46954,"Marlon Mirabal",,sa3068098,829484,07/06/2006,RP
46955,"Oliver Castillo",,sa3068099,829489,01/26/2005,RP
46956,"Jose Urena",,sa3068100,829491,10/25/2006,RP
46957,"Jorman Santana",,sa3068101,829492,11/17/2006,SP/RP
46958,"Mario Gonzalez",,sa3068102,829496,01/23/2007,SP/RP
46959,"Alex Gonzalez",,sa3068103,829513,01/02/2006,SP/RP
46960,"Yosniel Menendez",,sa3068104,829521,05/02/2007,SP
46961,"Juan Lopez",,sa3068105,829681,01/26/2005,RP
46962,"Jesus Delgado",,sa3068106,829683,11/07/2005,SP/RP
46963,"Lionel Prevosti",,sa3068107,829684,03/30/2007,SP
46964,"Edelson Canelon",,sa3068108,829718,10/28/2007,Util
46965,"Santiago Linares",,sa3068109,829728,12/08/2007,SP
46966,"Adrian Pena",,sa3068110,829763,05/02/2008,Util
46967,"Chaily Ramirez",,sa3068111,829807,01/20/2005,SP/RP
46968,"Winkel Del Rosario",,sa3068112,829815,10/07/2006,Util
46969,"Cesar Farias",,sa3068113,829828,08/16/2007,Util
46970,"Dayerson Cova",,sa3068114,829838,02/27/2008,RP
46971,"Juan Jordan",,sa3068115,829858,09/07/2007,RP
46972,"Jeremiah Jones",,sa3068116,829873,08/19/2007,RP
46973,"Ramces Camargo",,sa3068117,829880,01/25/2007,RP
46974,"Sebastian Caseres",,sa3068118,829904,03/02/2008,RP
46975,"Ismanuel Piña",,sa3068119,829906,09/11/2005,RP
46976,"Jhose Brea",,sa3068120,829934,12/20/2007,SP/RP
46977,"Sheroky Rodriguez",,sa3068121,829951,02/13/2008,RP
46978,"Igor Escobar",,sa3068122,829983,08/08/2008,RP
46979,"Yordan Rodriguez",,sa3068123,830007,01/29/2008,RP
46980,"Emmanuel Pena",,sa3068124,830015,12/06/2007,SP
46981,"Samuel Teran",,sa3068125,830018,08/24/2008,RP
46982,"Johander Rivero",,sa3068126,830035,06/27/2008,RP
46983,"Yoshtner Farfan",,sa3068127,830041,05/31/2008,RP
46984,"Jhonny Morao",,sa3068128,830045,10/11/2007,Util
46985,"Angel Gomez",,sa3068129,830051,07/07/2006,RP
46986,"Kevin Centeno",,sa3068130,830400,02/08/2006,RP
46987,"Reinder Gomez",,sa3068131,830407,05/09/2007,SP/RP
46988,"Jose Villegas",,sa3068132,830413,11/08/2006,RP
46989,"Kevin Martinez",,sa3068133,830427,10/19/2007,SP
46990,"Brian Tiburcio",,sa3068134,830456,04/01/2008,RP
46991,"Derik Aquino",,sa3068135,830468,04/18/2007,RP
46992,"Diego Areinamo",,sa3068136,830476,03/07/2008,RP
46993,"Marcelino Theodore",,sa3068137,830477,10/12/2006,RP
46994,"Jonathan Santana",,sa3068138,830607,03/12/2007,RP
46995,"Luis Cruz",,sa3068139,830608,08/21/2006,RP
46996,"Ivan Pacheco",,sa3068140,830612,10/21/2006,RP
46997,"Pedro Olivero",,sa3068141,831051,05/24/2007,RP
46998,"Melvin Robles",,sa3068142,831448,02/07/2008,SP/RP
46999,"Angelo Ladera",,sa3068143,831567,10/12/2006,RP
47000,"Aneury Montilla",,sa3068144,831570,07/11/2006,SP
47001,"Jefferson Encarnacion",,sa3068145,831575,04/08/2005,RP
47002,"Gustavo Garcia",,sa3068146,831788,09/19/2007,SP
47003,"Jose Rondon",,sa3068147,831791,03/24/2005,RP
47004,"Wilfred Paca",,sa3068148,831916,12/05/2005,SP/RP
47005,"Roynel Confidente",,sa3068149,831989,04/28/2008,RP
47006,"Enmanuel Ramirez",,sa3068150,832032,08/07/2008,RP
47007,"Juan Felix",,sa3068151,832115,07/10/2008,RP
47008,"Hector Dos Santos",,sa3068152,832310,09/27/2005,RP
47009,"Isael Torres",,sa3068153,832315,06/18/2006,RP
47010,"Gensi Angeles",,sa3068154,832399,12/10/2007,RP
47011,"Beiker Rodriguez",,sa3068155,832710,03/07/2007,RP
47012,"Yariel Valdez",,sa3068156,832712,06/21/2008,RP
47013,"Enyer Dominguez",,sa3068157,832791,06/10/2007,RP
47014,"Diego Carrillo",,sa3068158,832796,06/30/2007,RP
47015,"Alexis Gonzalez",,sa3068159,832797,09/08/2007,RP
47016,"Fredy Penuelas",,sa3068160,832798,05/22/2007,RP
47017,"Jose Trevizo",,sa3068161,833067,06/11/2008,RP
47018,"Michael De La Cruz",,sa3068162,833199,07/28/2006,SP/RP
47019,"Deiker Pineda",,sa3068163,833484,04/15/2006,SP/RP
47020,"Deimer Rodriguez",,sa3068164,834704,06/23/2008,RP
47021,"Alonso Carrera",,sa3068165,834937,11/22/2004,RP
47022,"Cristhian Espinosa",,sa3068166,835002,12/30/2002,RP
47023,"Dayner Matos",,sa3068167,835010,04/16/2004,SP
47024,"Rey Pacheco",,sa3068168,835014,01/06/2007,RP
47025,"Gerardo Cardona",,sa3068169,835168,05/22/2007,C
47026,"Dalton Davis",,sa3068170,802990,10/17/2000,OF
47027,"Omar Bustamante",,sa3068171,811607,08/19/2005,C
47028,"Anthwan Brea",,sa3068172,821693,01/22/2007,Util
47029,"Pablo Castillo",,sa3068173,825181,04/30/2008,C
47030,"Ramy Peralta",,sa3068174,825670,09/08/2006,1B
47031,"Roiner Cespede",,sa3068175,827415,10/23/2007,Util
47032,"Maykol Fernandez",,sa3068176,827416,12/14/2007,Util
47033,"Hanley Ramirez",,sa3068177,827755,06/24/2007,OF
47034,"Abel Valdes",,sa3068178,828785,07/24/2006,C
47035,"Darwing Ozuna",,sa3068179,829048,03/24/2008,Util
47036,"Royelny Strop",,sa3068180,829062,06/04/2008,Util
47037,"Diomar Hidalgo",,sa3068181,829304,05/24/2007,Util
47038,"Hendry Alcala",,sa3068182,829389,01/25/2007,OF
47039,"Jahni McPhee",,sa3068183,829488,12/21/2006,OF
47040,"Jhonny Chaparro",,sa3068184,829502,01/15/2007,Util
47041,"Armstrong Muhoozi",,sa3068185,829698,07/13/2007,OF
47042,"Darwin Almanzar",,sa3068186,829714,10/23/2007,3B
47043,"Rony Bello",,sa3068187,829719,10/18/2007,2B
47044,"Jonierbis Garces",,sa3068188,829730,12/22/2007,OF
47045,"Carlos Salmeron",,sa3068189,829738,01/22/2008,OF
47046,"Aiverson Barazarte",,sa3068190,829743,01/27/2008,Util
47047,"Juan Elejandro",,sa3068191,829744,02/08/2008,2B
47048,"Steven Herrera",,sa3068192,829749,02/21/2008,2B
47049,"Roni Garcia",,sa3068193,829753,03/05/2008,Util
47050,"Santiago Gil",,sa3068194,829761,05/29/2008,C
47051,"Yorber Semprun",,sa3068195,829774,09/14/2007,Util
47052,"Jeshua Mendez",,sa3068196,829776,12/19/2007,Util
47053,"Jesus Perez",,sa3068197,829777,10/04/2007,OF
47054,"Johanderson Tarazona",,sa3068198,829784,06/02/2008,C
47055,"Yeferson Portolatin",,sa3068199,829788,11/29/2007,2B
47056,"Ire Garcia",,sa3068200,829809,10/08/2007,Util
47057,"Romano Donato",,sa3068201,829818,08/05/2008,Util
47058,"Daonil Montero",,sa3068202,829822,11/11/2007,3B
47059,"Juan Caricipe",,sa3068203,829824,05/21/2008,Util
47060,"Alexander Herrera",,sa3068204,829843,09/07/2007,Util
47061,"Alexander Camacaro",,sa3068205,829850,09/17/2007,Util
47062,"Emilio Gonzalez",,sa3068206,829851,03/26/2008,Util
47063,"Carlos Salazar",,sa3068207,829859,01/28/2008,Util
47064,"Jealmy Frias",,sa3068208,829869,03/08/2008,OF
47065,"Stiven De La Cruz",,sa3068209,829887,02/15/2008,OF
47066,"Freddy Ramos",,sa3068210,829891,05/20/2008,Util
47067,"Deinis Chourio",,sa3068211,829893,07/02/2008,Util
47068,"Luis Aular",,sa3068212,829916,11/20/2007,Util
47069,"Abraham Sanchez",,sa3068213,829917,09/27/2007,C
47070,"Dencer Diaz",,sa3068214,829925,07/24/2008,Util
47071,"Jose De La Cruz",,sa3068215,829927,10/30/2007,Util
47072,"Carlos Martinez",,sa3068216,829931,09/04/2007,C
47073,"Diego Natera",,sa3068217,829950,10/17/2007,C
47074,"Jefferson Vargas",,sa3068218,829963,10/04/2007,Util
47075,"Rosnel Alarcon",,sa3068219,829964,01/30/2008,OF
47076,"Victor Saez",,sa3068220,829978,02/17/2008,Util
47077,"Angel Roso",,sa3068221,829988,02/13/2008,OF
47078,"Manuel Vasquez",,sa3068222,829992,03/21/2008,Util
47079,"Luis Maldonado",,sa3068223,829994,06/16/2008,Util
47080,"Daniel Meza",,sa3068224,829995,01/28/2008,2B
47081,"Ricardo Romero",,sa3068225,829997,03/01/2008,2B
47082,"Jorge Drullard",,sa3068226,830006,10/04/2007,Util
47083,"Fabian Cordero",,sa3068227,830021,03/06/2008,OF
47084,"Jhon Lucena",,sa3068228,830033,11/14/2007,OF
47085,"Eliezer Adames",,sa3068229,830414,09/16/2007,Util
47086,"Emmanuel Martinez",,sa3068230,830415,12/25/2007,Util
47087,"Jhosman Theran",,sa3068231,830420,10/03/2007,OF
47088,"Emil Martinez",,sa3068232,830422,12/20/2007,Util
47089,"Devlyn Bautista",,sa3068233,830426,12/04/2006,OF
47090,"Roy Rivero",,sa3068234,830450,02/01/2008,Util
47091,"Jhon GIl",,sa3068235,830459,12/15/2007,Util
47092,"Maikol Rodriguez",,sa3068236,830465,03/21/2007,OF
47093,"Michael Cordero",,sa3068237,831107,08/24/2008,Util
47094,"Bladimir Figueredo",,sa3068238,832209,05/22/2008,Util
47095,"Adrian Feliz",,sa3068239,832447,08/02/2008,Util
47096,"Diego Contreras",,sa3068240,832559,10/01/2007,Util
47097,"Alfiery Matos",,sa3068241,832787,09/10/2007,OF
47098,"Emmanuel Orozco",,sa3068242,832789,07/27/2008,Util
47099,"Andy Mata",,sa3068243,833206,10/12/2007,3B
47100,"Rey Cruz",,sa3068244,834631,02/03/2008,Util
47101,"Cliuver Puello",,sa3068245,835174,05/03/2007,Util
47102,"Alex Rodriguez",,sa3068246,835182,11/26/2007,OF
47103,"Diego Arce",,sa3068247,835189,10/29/2007,Util
47104,"Nick Trabacchi",,sa3068327,806713,03/28/1999,RP
47105,"Victor Garcia",,sa3068328,829921,01/17/2008,Util
47106,"Jadon Bercovich",,sa3068330,694793,04/03/2002,RP
47107,"Yaury Jimenez",,sa3068331,825146,07/13/2006,SP
47108,"Jesus Castro",,sa3068332,827463,06/08/2007,SP
47109,"Randoll Cruz",,sa3068333,828888,01/10/2007,RP
47110,"Rayly Concepcion",,sa3068334,829090,12/04/2004,RP
47111,"Randy Constanza",,sa3068335,829206,10/11/2006,Util
47112,"Marco Arcia",,sa3068336,829265,04/14/2005,RP
47113,"Ernesto Meza",,sa3068337,829381,07/14/2007,RP
47114,"Jose Arias",,sa3068338,829417,03/20/2007,SP
47115,"Cesar Sanchez",,sa3068339,829479,06/16/2006,Util
47116,"Israel Paredes",,sa3068340,829487,12/19/2006,RP
47117,"Alexis Reyes",,sa3068341,829490,03/05/2007,RP
47118,"Daniel Beles",,sa3068342,829514,06/17/2006,RP
47119,"Francis Valdez",,sa3068343,829522,03/14/2005,RP
47120,"Eli Urena",,sa3068344,829685,04/27/2006,RP
47121,"Anderson Diaz",,sa3068345,829705,09/26/2007,SP
47122,"Isaac Prince",,sa3068346,829708,09/20/2007,Util
47123,"Jhondel Salas",,sa3068347,829722,11/13/2007,RP
47124,"Darling Perez",,sa3068348,829771,03/13/2007,SP
47125,"Randy Baron",,sa3068349,829779,01/13/2008,RP
47126,"Brandy Ceballos",,sa3068350,829787,06/09/2007,RP
47127,"Josh Perez",,sa3068351,829789,01/23/2008,SP
47128,"Jensi Infante",,sa3068352,829796,09/30/2006,RP
47129,"Abraham Utrera",,sa3068353,829810,09/01/2004,RP
47130,"Angel Sanmartin",,sa3068354,829814,04/20/2005,RP
47131,"Ariel Ramos",,sa3068355,829820,05/24/2006,SP
47132,"Frankelly Desis",,sa3068356,829826,11/14/2006,RP
47133,"Freddy Hernandez",,sa3068357,829852,01/04/2008,SP
47134,"Wisler Infante",,sa3068358,829878,12/08/2007,SP/RP
47135,"Williams Montero",,sa3068359,829881,01/15/2008,SP
47136,"Johansel Javier",,sa3068360,829883,11/03/2007,RP
47137,"Carlos Galindo",,sa3068361,829902,09/03/2007,SP/RP
47138,"Jesus Sosa",,sa3068362,829912,10/26/2007,RP
47139,"Ebduar Loina",,sa3068363,829928,10/27/2006,Util
47140,"Omar Damian",,sa3068364,829945,07/05/2008,SP/RP
47141,"Jacksel Labastida",,sa3068365,830448,06/06/2008,RP
47142,"Juan Garcia",,sa3068366,830467,05/30/2008,SP
47143,"Emilio Payro",,sa3068367,830478,01/02/2008,Util
47144,"Miguel Molina",,sa3068368,830798,10/02/2007,SP
47145,"Yorsua Balanta",,sa3068369,830989,06/08/2006,RP
47146,"Iverson Paulino",,sa3068370,831049,12/18/2006,SP
47147,"Jan Cabrera",,sa3068371,831050,02/14/2005,SP
47148,"Jorge Gonzalez",,sa3068372,831106,04/21/2006,RP
47149,"Luis Cepeda",,sa3068373,831532,08/23/2007,SP/RP
47150,"Dalvi Nunez",,sa3068374,831810,11/25/2006,SP
47151,"Carlos Sanchez",,sa3068375,831856,12/04/2007,RP
47152,"Alexis Marinez",,sa3068376,831980,02/14/2006,RP
47153,"Jose De La Rosa",,sa3068377,831981,09/03/2007,RP
47154,"Edrwin Veras",,sa3068378,832312,04/24/2003,RP
47155,"Angel Lopez",,sa3068379,832576,05/13/2008,RP
47156,"Ysaias Escalona",,sa3068380,832723,09/03/2006,RP
47157,"Albert Feliz",,sa3068381,833184,12/14/2005,RP
47158,"Jefersson Marte",,sa3068382,833224,04/18/2008,RP
47159,"Oscar Vaamonde",,sa3068383,833238,09/24/2007,SP
47160,"Carlos Falcon",,sa3068384,833260,04/04/2008,Util
47161,"Victor De Jesus",,sa3068385,833483,08/12/2006,RP
47162,"Brandol Dishmey",,sa3068386,835015,11/21/2004,RP
47163,"Angel De Jesus",,sa3068387,835037,10/19/2005,RP
47164,"Jhosue Rodriguez",,sa3068388,835173,10/15/2005,RP
47165,"Reidy Rosario",,sa3068389,835190,10/23/2003,RP
47166,"Ricardo Fernandez",,sa3068390,835191,08/10/2008,RP
47167,"Logan Tinkam",,sa3068391,835198,03/30/2007,RP
47168,"Wilmer Blanca",,sa3068392,821017,01/17/2007,Util
47169,"Steven Cruz",,sa3068393,821161,12/08/2006,OF
47170,"Liordanys Menendez",,sa3068394,824877,01/31/2008,2B
47171,"Yunior Amparo",,sa3068395,825159,09/18/2006,Util
47172,"Gabriel Flores",,sa3068396,827412,03/03/2008,Util
47173,"Junior Castillo",,sa3068397,829706,09/11/2007,1B
47174,"Emile Torres",,sa3068398,829736,01/02/2008,OF
47175,"Rodrigo Gonzalez",,sa3068399,829745,01/28/2008,SS
47176,"Cristian Bonifacio",,sa3068400,829752,02/23/2008,OF
47177,"Ismael Mejia",,sa3068401,829765,07/15/2008,Util
47178,"Gustavo Antunez",,sa3068402,829816,10/31/2007,OF
47179,"Wanderly De La Cruz",,sa3068403,829841,05/25/2008,OF
47180,"Esteban Castro",,sa3068404,829872,02/20/2008,Util
47181,"Julio Acosta",,sa3068405,829930,10/08/2007,OF
47182,"Ivan Torres",,sa3068406,829977,01/23/2008,Util
47183,"Luis Cuevas",,sa3068407,829982,10/05/2007,Util
47184,"Ricardo Chirinos",,sa3068408,829996,02/07/2008,Util
47185,"Frandy Guillen",,sa3068409,829999,10/16/2007,3B
47186,"Moises Rangel",,sa3068410,830404,05/23/2008,Util
47187,"Jose Montilla",,sa3068411,830437,01/22/2008,Util
47188,"Ezequiel Aparicio",,sa3068412,830452,02/24/2008,Util
47189,"Georwill Rodriguez",,sa3068413,830979,03/11/2008,2B
47190,"Angel Suarez",,sa3068414,831849,08/09/2008,3B
47191,"Abraham Elvira",,sa3068415,832786,01/28/2008,Util
47192,"Jostin Ogando",,sa3068416,834230,12/06/2007,1B
47193,"Angelmis De La Cruz",,sa3068417,834889,04/26/2006,Util
47194,"Juan Garcia",,sa3068418,835171,03/03/2008,2B
47195,"Diego Palacios",,sa3068458,808242,09/22/2005,Util
47196,"Carlos De La Rosa",,sa3068459,822215,11/30/2007,SP
47197,"Ricardo Osorio",,sa3068460,822256,03/03/2008,RP
47198,"Hamlet Santos",,sa3068461,822287,02/25/2008,SP/RP
47199,"Roberto Salas",,sa3068462,825344,09/12/2007,SP
47200,"Luis Centeno",,sa3068463,825410,09/13/2007,SP/RP
47201,"Angel Montero",,sa3068464,825418,02/02/2008,SP/RP
47202,"Johan Calcano",,sa3068465,825633,03/21/2007,RP
47203,"Enmanuel Figuereo",,sa3068466,825639,07/23/2008,RP
47204,"Iker Redona",,sa3068467,827370,12/05/2007,SP/RP
47205,"Deiry Gonzalez",,sa3068468,829083,04/08/2008,SP
47206,"Yordanis Guerra",,sa3068469,829084,09/19/2006,RP
47207,"Jose Puello",,sa3068470,829131,05/24/2007,SP
47208,"Isael Fis",,sa3068471,829400,02/04/2007,RP
47209,"Albert Cordero",,sa3068472,829419,08/15/2005,RP
47210,"Ruben Medina",,sa3068473,829459,07/08/2005,SP/RP
47211,"Diego Arroyo",,sa3068474,829485,08/10/2007,SP
47212,"Geovanny Villarroel",,sa3068475,829494,07/07/2007,SP
47213,"Anthony Feliz",,sa3068476,829497,11/10/2006,SP
47214,"Jesus Carrasco",,sa3068477,829690,06/06/2006,SP/RP
47215,"Leudy Reyes",,sa3068478,829707,09/11/2007,RP
