Name,Team,POS,ADP,PA,mR,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Christian Franklin ","WSN","OF",999,70,-2.2316927421848,-6.32157069505903,-5.28191138691078,-6.16311657152384,-19.9982913956785,11.814598579229523,-7.183692816448943,"Christian Franklin","sa3017510",681047
"Dom Keegan ","TBR","C",999,64,-2.3108241015598,-5.87063922802617,-5.93846475687758,-5.37140378303606,-19.4913318694996,11.291176573865666,-7.200155295633932,"Dom Keegan","sa3020194",681371
"Akil Baddoo ","MIL","OF",999,14,-2.3108241015598,-6.51795507792433,-5.70324894905056,-5.48318583968557,-20.0152139682203,11.814598579229523,-7.200615388990727,"Akil Baddoo","22168",668731
"Grant McCray ","SFG","OF",999,42,-2.2712584218723,-6.20661394737046,-6.1719731446767,-5.45004440172177,-20.0998899156412,11.814598579229523,-7.285291336411701,"Grant McCray","25690",687529
"Bryan Torres ","STL","OF",999,21,-2.44930398046603,-6.54669426484647,-5.6300322388919,-5.51966798412477,-20.1456984683292,11.814598579229523,-7.331099889099647,"Bryan Torres","sa885119",663494
"Kameron Misner ","KCR","OF",999,35,-2.33060694140355,-6.1778747604483,-5.99066531244001,-5.66230012653787,-20.1614471408297,11.814598579229523,-7.3468485616001935,"Kameron Misner","26374",670224
"José Fermín ","STL","2B/3B/OF",999,154,-1.91516730468485,-5.81384518163986,-4.0566753084204,-5.25761156009959,-17.0432993548447,8.594590813169399,-7.448708541675295,"Jose Fermin","21746",665877
"Michael Helman ","TEX","OF",999,84,-2.11299570312232,-5.95275119066087,-6.32193743715492,-5.87794082896105,-20.2656251598992,11.814598579229523,-7.451026580669636,"Michael Helman","24605",680737
"Dominic Smith ","ATL","1B/DH",999,238,-1.99429866405984,-4.87982178997824,-4.78147232767751,-4.95925007616198,-16.6148428578776,8.135422368250191,-7.479420489627385,"Dominic Smith","15653",642086
"Patrick Bailey ","SFG","C",746.72998046875,525,-2.33060694140355,-3.92663906257392,-5.99655009937485,-7.51990295551518,-19.7736990588675,11.291176573865666,-7.482522485001825,"Patrick Bailey","27478",672275
"Kemp Alderman ","MIA","OF",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,11.814598579229523,-7.51332539012958,"Kemp Alderman","sa3022562",694580
"Matt Koperniak ","STL","OF",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,11.814598579229523,-7.51332539012958,"Matt Koperniak","sa3014834",689288
"Rhylan Thomas ","SEA","OF",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,11.814598579229523,-7.51332539012958,"Rhylan Thomas","31793",689041
"Dominic Fletcher ","PIT","OF",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,11.814598579229523,-7.51332539012958,"Dominic Fletcher","26149",666150
"Gustavo Campero ","LAA","OF",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,11.814598579229523,-7.51332539012958,"Gustavo Campero","22707",672569
"Tyler Black ","MIL","1B/OF",999,14,-2.3108241015598,-6.51795507792433,-5.70324894905056,-5.80159156247556,-20.3336196910102,11.814598579229523,-7.519021111780715,"Tyler Black","29949",672012
"Sterlin Thompson ","COL","OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,11.814598579229523,-7.524807784920771,"Sterlin Thompson","sa3019999",694514
"Jonatan Clase ","TOR","OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,11.814598579229523,-7.524807784920771,"Jonatan Clase","26599",682729
"Kevin Alcántara ","CHC","OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,11.814598579229523,-7.524807784920771,"Kevin Alcantara","25971",682634
"Drew Waters ","KCR","OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,11.814598579229523,-7.524807784920771,"Drew Waters","20505",671221
"Sam Haggerty ","TEX","2B/OF/DH",999,266,-1.16341939062245,-5.84737429415173,-4.23209835372225,-5.90119296089375,-17.1440849993902,8.594590813169399,-7.5494941862207785,"Sam Haggerty","18054",664059
"Petey Halpin ","CLE","OF",999,49,-2.40973830077853,-6.23535313429259,-6.01259319310273,-5.71539726109066,-20.3730818892645,11.814598579229523,-7.558483310035003,"Petey Halpin","27931",690984
"RJ Schreck ","TOR","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"RJ Schreck","sa3022602",702302
"Ryan Clifford ","NYM","1B/OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Ryan Clifford","sa3020126",691775
"Brennen Davis ","SEA","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Brennen Davis","sa3007876",680695
"Kristian Robinson ","ARI","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Kristian Robinson","sa3006884",677565
"Ryan Ward ","LAD","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Ryan Ward","sa1169792",669899
"Justin Dean ","CHC","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Justin Dean","25005",681909
"Steward Berroa ","MIL","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Steward Berroa","22766",672642
"Michael Siani ","LAD","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Michael Siani","22557",672279
"Samad Taylor ","SDP","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Samad Taylor","22274",669392
"Cristian Pache ","NYM","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Cristian Pache","19948",665506
"Cavan Biggio ","HOU","1B/OF/DH",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,11.814598579229523,-7.597506040619603,"Cavan Biggio","19252",624415
"Robert Hassell III ","WSN","OF",999,245,-2.33060694140355,-5.76115673338529,-5.30148535279958,-7.0256351100849,-20.4188841376733,11.814598579229523,-7.604285558443793,"Robert Hassell III","27482",690987
"Blaine Crim ","COL","1B",999,126,-1.95473298437235,-5.27259055570883,-4.860573824771,-4.6640079430413,-16.7519053078935,8.135422368250191,-7.616482939643289,"Blaine Crim","25714",688760
"Michael Massey ","KCR","2B/OF",999,252,-2.2712584218723,-4.51100228558008,-5.99184226982697,-4.47513716355299,-17.2492401408324,8.594590813169399,-7.65464932766295,"Michael Massey","27684",686681
"Ryan Mountcastle ","BAL","1B/DH",999,147,-1.97451582421609,-4.93251023823282,-5.31833408006579,-4.5745172063127,-16.7998773488274,8.135422368250191,-7.664454980577197,"Ryan Mountcastle","18373",663624
"Héctor Rodríguez ","CIN","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.67557441017606,-20.4817724733838,11.814598579229523,-7.667173894154297,"Hector Rodriguez","sa3015828",699302
"José Azocar ","ATL","OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.67557441017606,-20.4817724733838,11.814598579229523,-7.667173894154297,"Jose Azocar","18821",640492
"Blaze Alexander ","BAL","2B/3B/OF",747.6099853515625,252,-2.07343002343483,-4.93730016382253,-4.54887566594489,-5.70876011927157,-17.2683659724738,8.594590813169399,-7.673775159304414,"Blaze Alexander","23789",677942
"Blake Dunn ","CIN","OF",999,14,-2.3108241015598,-6.51795507792433,-5.87359284095589,-5.80159156247556,-20.5039635829156,11.814598579229523,-7.689365003686042,"Blake Dunn","29487",694362
"Matthew Lugo ","LAA","OF",999,42,-2.46908682030978,-6.20661394737046,-6.1719731446767,-5.67891511665146,-20.5265890290084,11.814598579229523,-7.711990449778863,"Matthew Lugo","25980",683090
"Victor Bericoto ","SFG","1B/OF",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,11.814598579229523,-7.7226361833582455,"Victor Bericoto","sa3008767",682674
"Victor Mesa Jr. ","TBR","OF",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,11.814598579229523,-7.7226361833582455,"Victor Mesa Jr.","25999",683748
"Bryan De La Cruz ","PHI","OF",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,11.814598579229523,-7.7226361833582455,"Bryan De La Cruz","19600",650559
"Eloy Jiménez ","TOR","DH/OF",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,11.814598579229523,-7.7226361833582455,"Eloy Jimenez","17484",650391
"Alex Jackson ","MIN","C",999,32,-2.2712584218723,-6.1655579660531,-6.19267102168837,-5.39081266692162,-20.0203000765354,11.291176573865666,-7.729123502669726,"Alex Jackson","17276",656577
"José Caballero ","NYY","2B/3B/SS/OF",204.33999633789062,308,-1.20298507030995,-5.16721365919969,-4.21370134522042,-6.74683088255102,-17.3307309572811,8.595597262135074,-7.735133695146015,"Jose Caballero","23401",676609
"Jimmy Crooks ","STL","C",999,97,-2.37017262109104,-6.00612396637342,-5.76052865800951,-5.89025430058747,-20.0270795460614,11.291176573865666,-7.73590297219577,"Jimmy Crooks","31354",699625
"Riley Adams ","WSN","C",999,26,-2.54821817968476,-6.14092437726269,-6.00147011397909,-5.3453134861997,-20.0359261571262,11.291176573865666,-7.744749583260587,"Riley Adams","19864",656180
"Jonah Heim ","ATL","C/DH",999,70,-2.42952114062228,-5.89527281681658,-6.30000955649218,-5.41690296375797,-20.041706477689,11.291176573865666,-7.750529903823347,"Jonah Heim","16930",641680
"Brett Sullivan ","COL","C",999,51,-2.44930398046603,-6.24356433055606,-5.99082445123228,-5.35909031140964,-20.042783073664,11.291176573865666,-7.751606499798356,"Brett Sullivan","18217",664954
"Jase Bowen ","SDP","OF",999,7,-2.37017262109104,-6.48921589100218,-6.11715344301987,-5.60590655664137,-20.5824485117545,11.814598579229523,-7.767849932524934,"Jase Bowen","sa3011267",687749
"Billy Cook ","PIT","1B/OF",999,7,-2.37017262109104,-6.48921589100218,-6.11715344301987,-5.60590655664137,-20.5824485117545,11.814598579229523,-7.767849932524934,"Billy Cook","29573",695257
"Dairon Blanco ","TEX","OF",999,7,-2.37017262109104,-6.48921589100218,-6.11715344301987,-5.60590655664137,-20.5824485117545,11.814598579229523,-7.767849932524934,"Dairon Blanco","19779",680118
"Trey Mancini ","LAA","1B/DH/OF",999,7,-2.37017262109104,-6.48921589100218,-6.11715344301987,-5.60590655664137,-20.5824485117545,11.814598579229523,-7.767849932524934,"Trey Mancini","15149",641820
"Victor Scott II ","STL","OF",368.8900146484375,574,-1.12385371093495,-5.40670700575629,-4.80265756064294,-9.26770518212134,-20.6009234594555,11.814598579229523,-7.78632488022599,"Victor Scott II","31349",687363
"Gabriel Arias ","CLE","2B/3B/SS",747.4000244140625,462,-2.2712584218723,-2.81539062378971,-7.00015345646399,-5.31106286370595,-17.397865365832,8.595597262135074,-7.802268103696873,"Gabriel Arias","22563",672356
"Manuel Margot ",,"OF",999,21,-2.44930398046603,-6.54669426484647,-5.88455678128725,-5.74853869905446,-20.6290937256542,11.814598579229523,-7.814495146424687,"Manuel Margot","14712",622534
"Austin Wynns ","ATH","C",999,166,-2.54821817968476,-5.43681448097822,-6.22074892060641,-5.90595274982098,-20.1117343310904,11.291176573865666,-7.820557757224714,"Austin Wynns","15271",642851
"Travis Bazzana ","CLE","2B",999,238,-1.20298507030995,-5.30611966822069,-4.44276713479214,-6.47154444601934,-17.4234163193421,8.594590813169399,-7.828825506172713,"Travis Bazzana","sa3025129",683953
"Jose Siri ","LAA","OF",999,35,-2.33060694140355,-6.1778747604483,-6.41553374674069,-5.73196798007256,-20.6559834286651,11.814598579229523,-7.841384849435574,"Jose Siri","17452",642350
"Korey Lee ","CHW","C",999,134,-2.3108241015598,-5.30543534076271,-6.64331648639724,-5.90549447938093,-20.1650704081007,11.291176573865666,-7.873893834235016,"Korey Lee","25543",686676
"Tyler Locklear ","ARI","1B",999,154,-1.91516730468485,-5.38754730339741,-4.90442958609647,-4.8099365207981,-17.0170807149768,8.135422368250191,-7.881658346726633,"Tyler Locklear","31396",682988
"Tristan Peters ","CHW","OF",999,21,-2.44930398046603,-6.54669426484647,-5.96873743177727,-5.74853869905446,-20.7132743761442,11.814598579229523,-7.8986757969147074,"Tristan Peters","30063",671976
"Ryan Kreidler ","MIN","OF",999,105,-2.33060694140355,-6.0389687514273,-6.01612406526365,-6.34552729371984,-20.7312270518143,11.814598579229523,-7.916628472584806,"Ryan Kreidler","25867",668952
"Willie MacIver ","TEX","C",999,13,-2.48886966015352,-6.51384947979259,-5.79930526593845,-5.42253502243359,-20.2245594283182,11.291176573865666,-7.933382854452484,"Willie MacIver","24641",680862
"César Salazar ","HOU","C",999,96,-2.35038978124729,-6.00201836824169,-5.68624108299207,-6.18774351477667,-20.2263927472577,11.291176573865666,-7.935216173392055,"Cesar Salazar","21587",663967
"Daniel Susac ","SFG","C",999,77,-2.56800101952851,-5.92401200373872,-6.0564489544282,-5.68225582312686,-20.2307178008223,11.291176573865666,-7.939541226956628,"Daniel Susac","sa3019997",691740
"Jesus Rodriguez ","SFG","C/3B",999,33,-2.29104126171605,-6.59596144242729,-5.50338496951976,-5.85940421482389,-20.2497918884869,11.291176573865666,-7.958615314621316,"Jesus Rodriguez","sa3008916",683679
"Matt Thaiss ","BOS","C",999,6,-2.35038978124729,-6.48511029287045,-5.8725219760971,-5.54525573938939,-20.2532777896043,11.291176573865666,-7.962101215738558,"Matt Thaiss","19318",642136
"Andy Ibáñez ","ATH","2B/3B",999,224,-2.11299570312232,-5.2486412943764,-5.01406898941013,-5.18482435574797,-17.5605303426568,8.594590813169399,-7.965939529487429,"Andy Ibanez","18819",628451
"Myles Straw ","TOR","OF",999,182,-2.07343002343483,-6.3550998075709,-5.7980222160233,-6.59769441171393,-20.824246458743,11.814598579229523,-8.00964787951342,"Myles Straw","17620",664702
"Rafael Marchán ","PHI","C",999,128,-2.38995546093479,-6.13339750845721,-5.43401740910656,-6.39720534582081,-20.3545757243193,11.291176573865666,-8.063399150453698,"Rafael Marchan","21646",665561
"Zack Gelof ","ATH","2B",999,147,-1.77668742577862,-4.93251023823282,-5.65703927295116,-5.32073081407857,-17.6869677510412,8.594590813169399,-8.09237693787176,"Zack Gelof","29766",680869
"Garrett Stubbs ","PHI","C/DH",999,19,-2.40973830077853,-6.538483068583,-5.8201622817424,-5.6272370645505,-20.3956207156544,11.291176573865666,-8.104444141788758,"Garrett Stubbs","18067",596117
"Maverick Handley ","BAL","C",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Maverick Handley","26106",668974
"Mickey Gasper ","BOS","C/1B/DH",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Mickey Gasper","24759",681508
"Seby Zavala ","LAD","C",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Seby Zavala","18887",664874
"Jose Herrera ","TEX","C",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Jose Herrera","17040",645444
"Dom Nuñez ","CLE","C",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Dom Nunez","15055",624513
"Austin Barnes ","NYM","C",999,6,-2.35038978124729,-6.48511029287045,-5.95670262658712,-5.61492359292408,-20.4071262936289,11.291176573865666,-8.115949719763274,"Austin Barnes","12158",605131
"Nelson Rada ","LAA","OF",999,70,-2.42952114062228,-6.74786857330148,-5.36807462832609,-6.48152229431383,-21.0269866365637,11.814598579229523,-8.212388057334163,"Nelson Rada","sa3018421",703185
"Rodolfo Durán ","SDP","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Rodolfo Duran","sa877500",660710
"Jeferson Quero ","MIL","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Jeferson Quero","sa3015407",691620
"Eduardo Valencia ","DET","C/1B",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Eduardo Valencia","sa3006622",680664
"Will Banfield ","CIN","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Will Banfield","23790",677943
"Sebastián Rivero ","LAA","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Sebastian Rivero","21735",665861
"Hayden Senger ","NYM","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Hayden Senger","21489",663584
"Reese McGuire ","MIL","C",999,6,-2.35038978124729,-6.48511029287045,-6.12704651849245,-5.61492359292408,-20.5774701855342,11.291176573865666,-8.286293611668603,"Reese McGuire","15674",624512
"Wilmer Flores ",,"1B/DH",999,182,-2.2712584218723,-4.64990829460108,-5.45733443221263,-5.09520080562428,-17.4737019543103,8.135422368250191,-8.338279586060114,"Wilmer Flores","5827",527038
"Andrew Knizner ","SEA","C",999,77,-2.37017262109104,-6.35030988198117,-5.80192441203285,-6.11006370810275,-20.6324706232078,11.291176573865666,-8.341294049342144,"Andrew Knizner","19514",668800
"Ronny Mauricio ","NYM","2B/3B/SS/DH",999,119,-2.01408150390359,-5.24385136878669,-5.69736416211572,-4.99573222060119,-17.9510292554072,8.595597262135074,-8.355431993272095,"Ronny Mauricio","23698",677595
"Jorge Barrosa ","ARI","OF",999,98,-2.38995546093479,-6.43652744274761,-5.83481623302695,-6.51804870988472,-21.179347846594,11.814598579229523,-8.36474926736455,"Jorge Barrosa","23968",678489
"Eric Haase ","SFG","C",999,13,-2.48886966015352,-6.51384947979259,-5.88348591642847,-5.81060859875828,-20.6968136551329,11.291176573865666,-8.405637081267189,"Eric Haase","14111",606992
"Tomás Nido ","DET","C",999,13,-2.48886966015352,-6.51384947979259,-5.88348591642847,-5.81060859875828,-20.6968136551329,11.291176573865666,-8.405637081267189,"Tomas Nido","13755",621512
"Elias Díaz ","KCR","C",999,13,-2.48886966015352,-6.51384947979259,-5.88348591642847,-5.81060859875828,-20.6968136551329,11.291176573865666,-8.405637081267189,"Elias Diaz","11680",553869
"Mauricio Dubón ","ATL","2B/3B/SS/OF",743.9500122070312,448,-1.40081346874742,-5.31569951940014,-5.19655377903379,-6.13371428022072,-18.0467810474021,8.595597262135074,-8.45118378526699,"Mauricio Dubon","16530",643289
"Sung-Mun Song ","SDP","2B/3B",999,287,-1.97451582421609,-5.08099609843326,-5.0285638019024,-5.97090508556015,-18.0549808101119,8.594590813169399,-8.46038999694249,"Sung-Mun Song","sa3012529",823550
"David Hamilton ","MIL","2B/SS",740.4600219726562,189,-1.42059630859116,-5.10494535976568,-5.89316680684468,-5.67895938778316,-18.0976678629847,8.595597262135074,-8.502070600849615,"David Hamilton","27531",666152
"Shane McGuire ","ATH","C/1B",999,13,-2.48886966015352,-6.51384947979259,-6.0538298083338,-5.74094074522358,-20.7974896935035,11.291176573865666,-8.506313119637824,"Shane McGuire","sa3017284",676063
"Ben Rortvedt ","NYM","C",999,13,-2.48886966015352,-6.51384947979259,-6.0538298083338,-5.74094074522358,-20.7974896935035,11.291176573865666,-8.506313119637824,"Ben Rortvedt","20287",666163
"Cody Freeman ","TEX","2B/3B/OF",999,189,-2.01408150390359,-5.10494535976568,-5.89316680684468,-5.16161649494698,-18.1738101654609,8.594590813169399,-8.579219352291526,"Cody Freeman","25629",683227
"Darell Hernaiz ","ATH","2B/3B/SS",999,161,-2.05364718359108,-6.26888224680446,-4.57668833354246,-5.30416009509668,-18.2033778590347,8.595597262135074,-8.607780596899602,"Darell Hernaiz","26224",687231
"Ke'Bryan Hayes ","CIN","3B",999,532,-2.07343002343483,-4.38167612773851,-4.9032526287095,-7.06897575200169,-18.4273345318845,8.777554449233964,-8.649780082650565,"Ke'Bryan Hayes","18577",663647
"Brandon Valenzuela ","TOR","C",999,13,-2.48886966015352,-6.51384947979259,-6.13801045882382,-5.81060859875828,-20.9513381975282,11.291176573865666,-8.66016162366254,"Brandon Valenzuela","sa3005729",678218
"Colt Emerson ","SEA","SS",999,336,-1.95473298437235,-5.28217040688827,-4.68044294992128,-6.42521726668074,-18.3425636078626,8.595597262135074,-8.746966345727552,"Colt Emerson","sa3022923",806068
"Christian Vázquez ","HOU","C",999,77,-2.56800101952851,-6.35030988198117,-6.0564489544282,-6.09019655377714,-21.0649564097151,11.291176573865666,-8.773779835849368,"Christian Vazquez","9774",543877
"José Tena ","WSN","2B/3B",999,217,-2.17234422265356,-5.64619998569671,-5.08926829049407,-5.46674793409876,-18.3745604329432,8.594590813169399,-8.779969619773716,"Jose Tena","23691",677588
"Miguel Rojas ","LAD","2B/3B/SS",999,161,-2.05364718359108,-5.84258436856201,-5.08573741833316,-5.44349580216607,-18.4254647726523,8.595597262135074,-8.829867510517248,"Miguel Rojas","7802",500743
"Kristian Campbell ","BOS","2B/OF",744.3200073242188,91,-2.25147558202855,-5.98149037758301,-4.80575412311418,-5.38701369000618,-18.4257337727319,8.594590813169399,-8.831142959562518,"Kristian Campbell","33644",692225
"Dylan Moore ","PHI","1B/2B/3B/SS/OF/DH",999,84,-1.91516730468485,-5.52645331241842,-5.55836380996886,-5.44006655342728,-18.4400509804994,8.595597262135074,-8.844453718364328,"Dylan Moore","18042",664238
"Nathaniel Lowe ","CIN","1B/DH",999,112,-2.2712584218723,-5.641410060107,-4.66830205220294,-5.40692511546347,-17.9878956496457,8.135422368250191,-8.852473281395524,"Nathaniel Lowe","19566",663993
"Jett Williams ","MIL","SS",999,147,-1.77668742577862,-5.78510599471772,-5.14799018816045,-5.74853869905447,-18.4583223077112,8.595597262135074,-8.86272504557618,"Jett Williams","sa3020134",702518
"Thomas Saggese ","STL","2B/3B/SS",999,168,-2.19212706249731,-5.4450256772417,-5.60575044345524,-5.23124007734997,-18.4741432605442,8.595597262135074,-8.878545998409145,"Thomas Saggese","27883",695336
"Amed Rosario ","NYY","2B/3B/OF",999,224,-2.11299570312232,-5.67493917261886,-5.69346196610616,-5.03568788491087,-18.5170847267582,8.594590813169399,-8.922493913588815,"Amed Rosario","15518",642708
"Vaughn Grissom ","LAA","2B",999,140,-2.03386434374734,-5.75636680779558,-5.13702624782908,-5.60265439242936,-18.5299117918013,8.594590813169399,-8.935320978631959,"Vaughn Grissom","26031",687093
"Ezequiel Duran ","TEX","1B/2B/3B/SS/OF",999,245,-1.9349501445286,-5.33485885514284,-5.8947150880803,-5.39387218748376,-18.5583962752355,8.595597262135074,-8.96279901310042,"Ezequiel Duran","23733",677649
"David Fry ","CLE","DH",999,192,-2.2712584218723,-4.69096427591843,-5.69116109759632,-5.47283826321442,-18.1262220586014,8.135422368250191,-8.990799690351286,"David Fry","24934",681807
"Ty France ","SDP","1B/DH",999,112,-2.2712584218723,-5.641410060107,-5.17735113699364,-5.06865223834788,-18.1586718573208,8.135422368250191,-9.023249489070636,"Ty France","17982",664034
"Angel Martínez ","CLE","2B/OF",999,322,-1.67777322655988,-4.79839415480153,-6.27182556504596,-5.95437863770994,-18.7023715841173,8.594590813169399,-9.107780770947913,"Angel Martinez","26540",682657
"Tim Tawa ","ARI","1B/2B/OF",999,140,-2.2316927421848,-5.33006892955312,-6.07094376692047,-5.12504580824438,-18.7577512469028,8.594590813169399,-9.163160433733381,"Tim Tawa","29571",694374
"Daniel Schneemann ","CLE","2B/3B/SS/OF",999,210,-2.03386434374734,-5.19116292053211,-5.67153408544343,-5.87794082896106,-18.7745021786839,8.595597262135074,-9.178904916548857,"Daniel Schneemann","25180",682177
"Andruw Monasterio ","BOS","1B/2B/3B/SS",999,105,-2.13277854296607,-6.0389687514273,-5.08220654617226,-5.52964583241927,-18.7835996729849,8.595597262135074,-9.188002410849826,"Andruw Monasterio","19455",655316
"Oswaldo Cabrera ","NYY","3B",999,126,-1.95473298437235,-5.69888843395128,-5.53996680146704,-5.77842797280626,-18.972016192597,8.777554449233964,-9.19446174336296,"Oswaldo Cabrera","21707",665828
"Javier Báez ","DET","2B/3B/SS/OF",743.8499755859375,420,-1.83603594530986,-3.49555125874174,-7.78212409215186,-5.73904783320863,-18.8527591294121,8.595597262135074,-9.25716186727702,"Javier Baez","12979",595879
"Javier Sanoja ","MIA","2B/3B/SS/OF",999,224,-2.11299570312232,-6.10123705086131,-5.18441288131546,-5.48336292421236,-18.8820085595115,8.595597262135074,-9.286411297376382,"Javier Sanoja","28253",691594
"Richie Palacios ","TBR","2B/OF",999,175,-1.9349501445286,-5.9000627424063,-4.68279686469522,-6.37207586099624,-18.8898856126263,8.594590813169399,-9.29529479945695,"Richie Palacios","24589",680700
"Brett Harris ","ATH","1B/3B",999,77,-2.17234422265356,-5.92401200373872,-5.5473998696375,-5.47325226252277,-19.1170083585526,8.777554449233964,-9.339453909318593,"Brett Harris","29788",695391
"Nick Loftin ","KCR","1B/2B/3B/OF",999,112,-2.07343002343483,-6.06770793834945,-5.00898983601361,-5.81486584611376,-18.9649936439116,8.594590813169399,-9.370402830742236,"Nick Loftin","27630",679845
"Deyvison De Los Santos ","MIA","1B/3B",999,91,-2.25147558202855,-5.55519249934056,-6.07837683509093,-5.34727938135497,-19.232324297815,8.777554449233964,-9.454769848581053,"Deyvison De Los Santos","sa3015168",691277
"Leo Jiménez ","TOR","2B",999,77,-2.17234422265356,-5.92401200373872,-5.5473998696375,-5.56278727038307,-19.2065433664128,8.594590813169399,-9.611952553243455,"Leo Jimenez","23782",677870
"Luis Urías ","ARI","2B/3B",999,28,-2.38995546093479,-6.14913557352616,-5.47065228731794,-5.23774440577398,-19.2474877275529,8.594590813169399,-9.652896914383469,"Luis Urias","16622",649966
"Jace Jung ","DET","3B",999,35,-2.33060694140355,-6.1778747604483,-5.65196011955464,-5.27422655021318,-19.4346683716197,8.777554449233964,-9.657113922385701,"Jace Jung","31437",690291
"Shay Whitcomb ","HOU","2B/3B",999,14,-2.3108241015598,-6.09165719968188,-5.95777349144591,-4.91604224764029,-19.2762970403279,8.594590813169399,-9.681706227158468,"Shay Whitcomb","27789",694376
"Ben Williamson ","TBR","3B",999,266,-2.15256138280982,-6.27367217239418,-4.74114743851295,-6.33906723642752,-19.5064482301445,8.777554449233964,-9.728893780910516,"Ben Williamson","33197",810938
"Leo Rivas ","SEA","2B/SS",999,175,-1.73712174609112,-6.32636062064875,-4.0895671294145,-7.24755878527361,-19.400608281428,8.595597262135074,-9.805011019292909,"Leo Rivas","21009",660844
